Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
MCX,431825,1,100,GOLD,GOLD24SEP24P75700,24-SEP-2024,OPTFUT,PE,75700,0.5,
MCX,431826,1,100,GOLD,GOLD24SEP24P75800,24-SEP-2024,OPTFUT,PE,75800,0.5,
MCX,431827,1,100,GOLD,GOLD24SEP24P75900,24-SEP-2024,OPTFUT,PE,75900,0.5,
MCX,431828,1,100,GOLD,GOLD24SEP24P76000,24-SEP-2024,OPTFUT,PE,76000,0.5,
MCX,431829,1,100,GOLD,GOLD26NOV24P75000,26-NOV-2024,OPTFUT,PE,75000,0.5,
MCX,431830,1,100,GOLD,GOLD27JAN25P75200,27-JAN-2025,OPTFUT,PE,75200,0.5,
MCX,431831,1,100,GOLD,GOLD27JAN25P75300,27-JAN-2025,OPTFUT,PE,75300,0.5,
MCX,431877,1,100,GOLD,GOLD26MAR25C72800,26-MAR-2025,OPTFUT,CE,72800,0.5,
MCX,431878,1,100,GOLD,GOLD26MAR25P72800,26-MAR-2025,OPTFUT,PE,72800,0.5,
MCX,431900,1,100,GOLD,GOLD25JUL24C74700,25-JUL-2024,OPTFUT,CE,74700,0.5,
MCX,431901,1,100,GOLD,GOLD25JUL24C74800,25-JUL-2024,OPTFUT,CE,74800,0.5,
MCX,431902,1,100,GOLD,GOLD25JUL24C74900,25-JUL-2024,OPTFUT,CE,74900,0.5,
MCX,431903,1,100,GOLD,GOLD25JUL24C75000,25-JUL-2024,OPTFUT,CE,75000,0.5,
MCX,431904,1,100,GOLD,GOLD26NOV24C75100,26-NOV-2024,OPTFUT,CE,75100,0.5,
MCX,431905,1,100,GOLD,GOLD26NOV24C75200,26-NOV-2024,OPTFUT,CE,75200,0.5,
MCX,431906,1,100,GOLD,GOLD26NOV24C75300,26-NOV-2024,OPTFUT,CE,75300,0.5,
MCX,431907,1,100,GOLD,GOLD27JAN25C75400,27-JAN-2025,OPTFUT,CE,75400,0.5,
MCX,431908,1,100,GOLD,GOLD27JAN25C75500,27-JAN-2025,OPTFUT,CE,75500,0.5,
MCX,431909,1,100,GOLD,GOLD26MAR25C72700,26-MAR-2025,OPTFUT,CE,72700,0.5,
MCX,431910,1,100,GOLD,GOLD26MAR25C72600,26-MAR-2025,OPTFUT,CE,72600,0.5,
MCX,431911,1,100,GOLD,GOLD26MAR25C72500,26-MAR-2025,OPTFUT,CE,72500,0.5,
MCX,431912,1,100,GOLD,GOLD26MAR25C72400,26-MAR-2025,OPTFUT,CE,72400,0.5,
MCX,431913,1,100,GOLD,GOLD26MAR25C72300,26-MAR-2025,OPTFUT,CE,72300,0.5,
MCX,431914,1,100,GOLD,GOLD26MAR25C72200,26-MAR-2025,OPTFUT,CE,72200,0.5,
MCX,431915,1,100,GOLD,GOLD26MAR25C72100,26-MAR-2025,OPTFUT,CE,72100,0.5,
MCX,431916,1,100,GOLD,GOLD26MAR25C72000,26-MAR-2025,OPTFUT,CE,72000,0.5,
MCX,431917,1,100,GOLD,GOLD26MAR25C71900,26-MAR-2025,OPTFUT,CE,71900,0.5,
MCX,431918,1,100,GOLD,GOLD26MAR25C71800,26-MAR-2025,OPTFUT,CE,71800,0.5,
MCX,431919,1,100,GOLD,GOLD26MAR25C71700,26-MAR-2025,OPTFUT,CE,71700,0.5,
MCX,431920,1,100,GOLD,GOLD26MAR25C71600,26-MAR-2025,OPTFUT,CE,71600,0.5,
MCX,431921,1,100,GOLD,GOLD26MAR25C71500,26-MAR-2025,OPTFUT,CE,71500,0.5,
MCX,431922,1,100,GOLD,GOLD26MAR25C71400,26-MAR-2025,OPTFUT,CE,71400,0.5,
MCX,431923,1,100,GOLD,GOLD26MAR25C71300,26-MAR-2025,OPTFUT,CE,71300,0.5,
MCX,431924,1,100,GOLD,GOLD26MAR25C71200,26-MAR-2025,OPTFUT,CE,71200,0.5,
MCX,431925,1,100,GOLD,GOLD26MAR25C71100,26-MAR-2025,OPTFUT,CE,71100,0.5,
MCX,431926,1,100,GOLD,GOLD26MAR25C71000,26-MAR-2025,OPTFUT,CE,71000,0.5,
MCX,431927,1,100,GOLD,GOLD26MAR25C70900,26-MAR-2025,OPTFUT,CE,70900,0.5,
MCX,431928,1,100,GOLD,GOLD26MAR25C70800,26-MAR-2025,OPTFUT,CE,70800,0.5,
MCX,431929,1,100,GOLD,GOLD26MAR25C70700,26-MAR-2025,OPTFUT,CE,70700,0.5,
MCX,431930,1,100,GOLD,GOLD26MAR25C70600,26-MAR-2025,OPTFUT,CE,70600,0.5,
MCX,431931,1,100,GOLD,GOLD26MAR25C70500,26-MAR-2025,OPTFUT,CE,70500,0.5,
MCX,431932,1,100,GOLD,GOLD26MAR25C70400,26-MAR-2025,OPTFUT,CE,70400,0.5,
MCX,431933,1,100,GOLD,GOLD26MAR25C70300,26-MAR-2025,OPTFUT,CE,70300,0.5,
MCX,431934,1,100,GOLD,GOLD26MAR25C72900,26-MAR-2025,OPTFUT,CE,72900,0.5,
MCX,431935,1,100,GOLD,GOLD26MAR25C73000,26-MAR-2025,OPTFUT,CE,73000,0.5,
MCX,431936,1,100,GOLD,GOLD26MAR25C73100,26-MAR-2025,OPTFUT,CE,73100,0.5,
MCX,431937,1,100,GOLD,GOLD26MAR25C73200,26-MAR-2025,OPTFUT,CE,73200,0.5,
MCX,431938,1,100,GOLD,GOLD26MAR25C73300,26-MAR-2025,OPTFUT,CE,73300,0.5,
MCX,431939,1,100,GOLD,GOLD26MAR25C73400,26-MAR-2025,OPTFUT,CE,73400,0.5,
MCX,431940,1,100,GOLD,GOLD26MAR25C73500,26-MAR-2025,OPTFUT,CE,73500,0.5,
MCX,431941,1,100,GOLD,GOLD26MAR25C73600,26-MAR-2025,OPTFUT,CE,73600,0.5,
MCX,431942,1,100,GOLD,GOLD26MAR25C73700,26-MAR-2025,OPTFUT,CE,73700,0.5,
MCX,431943,1,100,GOLD,GOLD26MAR25C73800,26-MAR-2025,OPTFUT,CE,73800,0.5,
MCX,431944,1,100,GOLD,GOLD26MAR25C73900,26-MAR-2025,OPTFUT,CE,73900,0.5,
MCX,431945,1,100,GOLD,GOLD26MAR25C74000,26-MAR-2025,OPTFUT,CE,74000,0.5,
MCX,431946,1,100,GOLD,GOLD26MAR25C74100,26-MAR-2025,OPTFUT,CE,74100,0.5,
MCX,431947,1,100,GOLD,GOLD26MAR25C74200,26-MAR-2025,OPTFUT,CE,74200,0.5,
MCX,431948,1,100,GOLD,GOLD26MAR25C74300,26-MAR-2025,OPTFUT,CE,74300,0.5,
MCX,431949,1,100,GOLD,GOLD26MAR25C74400,26-MAR-2025,OPTFUT,CE,74400,0.5,
MCX,431950,1,100,GOLD,GOLD26MAR25C74500,26-MAR-2025,OPTFUT,CE,74500,0.5,
MCX,431951,1,100,GOLD,GOLD26MAR25C74600,26-MAR-2025,OPTFUT,CE,74600,0.5,
MCX,431952,1,100,GOLD,GOLD26MAR25C74700,26-MAR-2025,OPTFUT,CE,74700,0.5,
MCX,431953,1,100,GOLD,GOLD26MAR25C74800,26-MAR-2025,OPTFUT,CE,74800,0.5,
MCX,431954,1,100,GOLD,GOLD26MAR25C74900,26-MAR-2025,OPTFUT,CE,74900,0.5,
MCX,431955,1,100,GOLD,GOLD26MAR25C75000,26-MAR-2025,OPTFUT,CE,75000,0.5,
MCX,431956,1,100,GOLD,GOLD26MAR25C75100,26-MAR-2025,OPTFUT,CE,75100,0.5,
MCX,431957,1,100,GOLD,GOLD26MAR25C75200,26-MAR-2025,OPTFUT,CE,75200,0.5,
MCX,431958,1,100,GOLD,GOLD26MAR25C75300,26-MAR-2025,OPTFUT,CE,75300,0.5,
MCX,431964,1,100,GOLD,GOLD25JUL24P74700,25-JUL-2024,OPTFUT,PE,74700,0.5,
MCX,431965,1,100,GOLD,GOLD25JUL24P74800,25-JUL-2024,OPTFUT,PE,74800,0.5,
MCX,431966,1,100,GOLD,GOLD25JUL24P74900,25-JUL-2024,OPTFUT,PE,74900,0.5,
MCX,431967,1,100,GOLD,GOLD25JUL24P75000,25-JUL-2024,OPTFUT,PE,75000,0.5,
MCX,431968,1,100,GOLD,GOLD26NOV24P75100,26-NOV-2024,OPTFUT,PE,75100,0.5,
MCX,431969,1,100,GOLD,GOLD26NOV24P75200,26-NOV-2024,OPTFUT,PE,75200,0.5,
MCX,431970,1,100,GOLD,GOLD26NOV24P75300,26-NOV-2024,OPTFUT,PE,75300,0.5,
MCX,431971,1,100,GOLD,GOLD27JAN25P75400,27-JAN-2025,OPTFUT,PE,75400,0.5,
MCX,431972,1,100,GOLD,GOLD27JAN25P75500,27-JAN-2025,OPTFUT,PE,75500,0.5,
MCX,431973,1,100,GOLD,GOLD26MAR25P72700,26-MAR-2025,OPTFUT,PE,72700,0.5,
MCX,431974,1,100,GOLD,GOLD26MAR25P72600,26-MAR-2025,OPTFUT,PE,72600,0.5,
MCX,431975,1,100,GOLD,GOLD26MAR25P72500,26-MAR-2025,OPTFUT,PE,72500,0.5,
MCX,431976,1,100,GOLD,GOLD26MAR25P72400,26-MAR-2025,OPTFUT,PE,72400,0.5,
MCX,431977,1,100,GOLD,GOLD26MAR25P72300,26-MAR-2025,OPTFUT,PE,72300,0.5,
MCX,431978,1,100,GOLD,GOLD26MAR25P72200,26-MAR-2025,OPTFUT,PE,72200,0.5,
MCX,431979,1,100,GOLD,GOLD26MAR25P72100,26-MAR-2025,OPTFUT,PE,72100,0.5,
MCX,431980,1,100,GOLD,GOLD26MAR25P72000,26-MAR-2025,OPTFUT,PE,72000,0.5,
MCX,431981,1,100,GOLD,GOLD26MAR25P71900,26-MAR-2025,OPTFUT,PE,71900,0.5,
MCX,431982,1,100,GOLD,GOLD26MAR25P71800,26-MAR-2025,OPTFUT,PE,71800,0.5,
MCX,431983,1,100,GOLD,GOLD26MAR25P71700,26-MAR-2025,OPTFUT,PE,71700,0.5,
MCX,431984,1,100,GOLD,GOLD26MAR25P71600,26-MAR-2025,OPTFUT,PE,71600,0.5,
MCX,431985,1,100,GOLD,GOLD26MAR25P71500,26-MAR-2025,OPTFUT,PE,71500,0.5,
MCX,431986,1,100,GOLD,GOLD26MAR25P71400,26-MAR-2025,OPTFUT,PE,71400,0.5,
MCX,431987,1,100,GOLD,GOLD26MAR25P71300,26-MAR-2025,OPTFUT,PE,71300,0.5,
MCX,431988,1,100,GOLD,GOLD26MAR25P71200,26-MAR-2025,OPTFUT,PE,71200,0.5,
MCX,431989,1,100,GOLD,GOLD26MAR25P71100,26-MAR-2025,OPTFUT,PE,71100,0.5,
MCX,431990,1,100,GOLD,GOLD26MAR25P71000,26-MAR-2025,OPTFUT,PE,71000,0.5,
MCX,431991,1,100,GOLD,GOLD26MAR25P70900,26-MAR-2025,OPTFUT,PE,70900,0.5,
MCX,431992,1,100,GOLD,GOLD26MAR25P70800,26-MAR-2025,OPTFUT,PE,70800,0.5,
MCX,431993,1,100,GOLD,GOLD26MAR25P70700,26-MAR-2025,OPTFUT,PE,70700,0.5,
MCX,431994,1,100,GOLD,GOLD26MAR25P70600,26-MAR-2025,OPTFUT,PE,70600,0.5,
MCX,431995,1,100,GOLD,GOLD26MAR25P70500,26-MAR-2025,OPTFUT,PE,70500,0.5,
MCX,431996,1,100,GOLD,GOLD26MAR25P70400,26-MAR-2025,OPTFUT,PE,70400,0.5,
MCX,431997,1,100,GOLD,GOLD26MAR25P70300,26-MAR-2025,OPTFUT,PE,70300,0.5,
MCX,431998,1,100,GOLD,GOLD26MAR25P72900,26-MAR-2025,OPTFUT,PE,72900,0.5,
MCX,431999,1,100,GOLD,GOLD26MAR25P73000,26-MAR-2025,OPTFUT,PE,73000,0.5,
MCX,432000,1,100,GOLD,GOLD26MAR25P73100,26-MAR-2025,OPTFUT,PE,73100,0.5,
MCX,432001,1,100,GOLD,GOLD26MAR25P73200,26-MAR-2025,OPTFUT,PE,73200,0.5,
MCX,432002,1,100,GOLD,GOLD26MAR25P73300,26-MAR-2025,OPTFUT,PE,73300,0.5,
MCX,432003,1,100,GOLD,GOLD26MAR25P73400,26-MAR-2025,OPTFUT,PE,73400,0.5,
MCX,432004,1,100,GOLD,GOLD26MAR25P73500,26-MAR-2025,OPTFUT,PE,73500,0.5,
MCX,432005,1,100,GOLD,GOLD26MAR25P73600,26-MAR-2025,OPTFUT,PE,73600,0.5,
MCX,432006,1,100,GOLD,GOLD26MAR25P73700,26-MAR-2025,OPTFUT,PE,73700,0.5,
MCX,432007,1,100,GOLD,GOLD26MAR25P73800,26-MAR-2025,OPTFUT,PE,73800,0.5,
MCX,432008,1,100,GOLD,GOLD26MAR25P73900,26-MAR-2025,OPTFUT,PE,73900,0.5,
MCX,432009,1,100,GOLD,GOLD26MAR25P74000,26-MAR-2025,OPTFUT,PE,74000,0.5,
MCX,432010,1,100,GOLD,GOLD26MAR25P74100,26-MAR-2025,OPTFUT,PE,74100,0.5,
MCX,432011,1,100,GOLD,GOLD26MAR25P74200,26-MAR-2025,OPTFUT,PE,74200,0.5,
MCX,432012,1,100,GOLD,GOLD26MAR25P74300,26-MAR-2025,OPTFUT,PE,74300,0.5,
MCX,432013,1,100,GOLD,GOLD26MAR25P74400,26-MAR-2025,OPTFUT,PE,74400,0.5,
MCX,432014,1,100,GOLD,GOLD26MAR25P74500,26-MAR-2025,OPTFUT,PE,74500,0.5,
MCX,432015,1,100,GOLD,GOLD26MAR25P74600,26-MAR-2025,OPTFUT,PE,74600,0.5,
MCX,432016,1,100,GOLD,GOLD26MAR25P74700,26-MAR-2025,OPTFUT,PE,74700,0.5,
MCX,432017,1,100,GOLD,GOLD26MAR25P74800,26-MAR-2025,OPTFUT,PE,74800,0.5,
MCX,432018,1,100,GOLD,GOLD26MAR25P74900,26-MAR-2025,OPTFUT,PE,74900,0.5,
MCX,432019,1,100,GOLD,GOLD26MAR25P75000,26-MAR-2025,OPTFUT,PE,75000,0.5,
MCX,432020,1,100,GOLD,GOLD26MAR25P75100,26-MAR-2025,OPTFUT,PE,75100,0.5,
MCX,432021,1,100,GOLD,GOLD26MAR25P75200,26-MAR-2025,OPTFUT,PE,75200,0.5,
MCX,432022,1,100,GOLD,GOLD26MAR25P75300,26-MAR-2025,OPTFUT,PE,75300,0.5,
MCX,432135,1,100,GOLD,GOLD25JUL24C75100,25-JUL-2024,OPTFUT,CE,75100,0.5,
MCX,432136,1,100,GOLD,GOLD25JUL24C75200,25-JUL-2024,OPTFUT,CE,75200,0.5,
MCX,432137,1,100,GOLD,GOLD25JUL24C75300,25-JUL-2024,OPTFUT,CE,75300,0.5,
MCX,432138,1,100,GOLD,GOLD25JUL24C75400,25-JUL-2024,OPTFUT,CE,75400,0.5,
MCX,432139,1,100,GOLD,GOLD25JUL24C75500,25-JUL-2024,OPTFUT,CE,75500,0.5,
MCX,432140,1,100,GOLD,GOLD25JUL24C75600,25-JUL-2024,OPTFUT,CE,75600,0.5,
MCX,432141,1,100,GOLD,GOLD25JUL24C75700,25-JUL-2024,OPTFUT,CE,75700,0.5,
MCX,432142,1,100,GOLD,GOLD26NOV24C75400,26-NOV-2024,OPTFUT,CE,75400,0.5,
MCX,432143,1,100,GOLD,GOLD26NOV24C75500,26-NOV-2024,OPTFUT,CE,75500,0.5,
MCX,432144,1,100,GOLD,GOLD26NOV24C75600,26-NOV-2024,OPTFUT,CE,75600,0.5,
MCX,432145,1,100,GOLD,GOLD26NOV24C75700,26-NOV-2024,OPTFUT,CE,75700,0.5,
MCX,432146,1,100,GOLD,GOLD26NOV24C75800,26-NOV-2024,OPTFUT,CE,75800,0.5,
MCX,432147,1,100,GOLD,GOLD26NOV24C75900,26-NOV-2024,OPTFUT,CE,75900,0.5,
MCX,432148,1,100,GOLD,GOLD26NOV24C76000,26-NOV-2024,OPTFUT,CE,76000,0.5,
MCX,432149,1,100,GOLD,GOLD26NOV24C76100,26-NOV-2024,OPTFUT,CE,76100,0.5,
MCX,432150,1,100,GOLD,GOLD27JAN25C75600,27-JAN-2025,OPTFUT,CE,75600,0.5,
MCX,432151,1,100,GOLD,GOLD27JAN25C75700,27-JAN-2025,OPTFUT,CE,75700,0.5,
MCX,432152,1,100,GOLD,GOLD27JAN25C75800,27-JAN-2025,OPTFUT,CE,75800,0.5,
MCX,432153,1,100,GOLD,GOLD27JAN25C75900,27-JAN-2025,OPTFUT,CE,75900,0.5,
MCX,432154,1,100,GOLD,GOLD27JAN25C76000,27-JAN-2025,OPTFUT,CE,76000,0.5,
MCX,432155,1,100,GOLD,GOLD27JAN25C76100,27-JAN-2025,OPTFUT,CE,76100,0.5,
MCX,432156,1,100,GOLD,GOLD27JAN25C76200,27-JAN-2025,OPTFUT,CE,76200,0.5,
MCX,432157,1,100,GOLD,GOLD27JAN25C76300,27-JAN-2025,OPTFUT,CE,76300,0.5,
MCX,432158,1,100,GOLD,GOLD26MAR25C75400,26-MAR-2025,OPTFUT,CE,75400,0.5,
MCX,432159,1,100,GOLD,GOLD26MAR25C75500,26-MAR-2025,OPTFUT,CE,75500,0.5,
MCX,432160,1,100,GOLD,GOLD26MAR25C75600,26-MAR-2025,OPTFUT,CE,75600,0.5,
MCX,432161,1,100,GOLD,GOLD26MAR25C75700,26-MAR-2025,OPTFUT,CE,75700,0.5,
MCX,432162,1,100,GOLD,GOLD26MAR25C75800,26-MAR-2025,OPTFUT,CE,75800,0.5,
MCX,432163,1,100,GOLD,GOLD26MAR25C75900,26-MAR-2025,OPTFUT,CE,75900,0.5,
MCX,432164,1,100,GOLD,GOLD26MAR25C76000,26-MAR-2025,OPTFUT,CE,76000,0.5,
MCX,432165,1,100,GOLD,GOLD26MAR25C76100,26-MAR-2025,OPTFUT,CE,76100,0.5,
MCX,432166,1,100,GOLD,GOLD26MAR25C76200,26-MAR-2025,OPTFUT,CE,76200,0.5,
MCX,432167,1,100,GOLD,GOLD26MAR25C76300,26-MAR-2025,OPTFUT,CE,76300,0.5,
MCX,432168,1,100,GOLD,GOLD26MAR25C76400,26-MAR-2025,OPTFUT,CE,76400,0.5,
MCX,432169,1,100,GOLD,GOLD26MAR25C76500,26-MAR-2025,OPTFUT,CE,76500,0.5,
MCX,432177,1,100,GOLD,GOLD25JUL24P75100,25-JUL-2024,OPTFUT,PE,75100,0.5,
MCX,432178,1,100,GOLD,GOLD25JUL24P75200,25-JUL-2024,OPTFUT,PE,75200,0.5,
MCX,432179,1,100,GOLD,GOLD25JUL24P75300,25-JUL-2024,OPTFUT,PE,75300,0.5,
MCX,432180,1,100,GOLD,GOLD25JUL24P75400,25-JUL-2024,OPTFUT,PE,75400,0.5,
MCX,432181,1,100,GOLD,GOLD25JUL24P75500,25-JUL-2024,OPTFUT,PE,75500,0.5,
MCX,432182,1,100,GOLD,GOLD25JUL24P75600,25-JUL-2024,OPTFUT,PE,75600,0.5,
MCX,432183,1,100,GOLD,GOLD25JUL24P75700,25-JUL-2024,OPTFUT,PE,75700,0.5,
MCX,432184,1,100,GOLD,GOLD26NOV24P75400,26-NOV-2024,OPTFUT,PE,75400,0.5,
MCX,432185,1,100,GOLD,GOLD26NOV24P75500,26-NOV-2024,OPTFUT,PE,75500,0.5,
MCX,432186,1,100,GOLD,GOLD26NOV24P75600,26-NOV-2024,OPTFUT,PE,75600,0.5,
MCX,432187,1,100,GOLD,GOLD26NOV24P75700,26-NOV-2024,OPTFUT,PE,75700,0.5,
MCX,432188,1,100,GOLD,GOLD26NOV24P75800,26-NOV-2024,OPTFUT,PE,75800,0.5,
MCX,432189,1,100,GOLD,GOLD26NOV24P75900,26-NOV-2024,OPTFUT,PE,75900,0.5,
MCX,432190,1,100,GOLD,GOLD26NOV24P76000,26-NOV-2024,OPTFUT,PE,76000,0.5,
MCX,432191,1,100,GOLD,GOLD26NOV24P76100,26-NOV-2024,OPTFUT,PE,76100,0.5,
MCX,432192,1,100,GOLD,GOLD27JAN25P75600,27-JAN-2025,OPTFUT,PE,75600,0.5,
MCX,432193,1,100,GOLD,GOLD27JAN25P75700,27-JAN-2025,OPTFUT,PE,75700,0.5,
MCX,432194,1,100,GOLD,GOLD27JAN25P75800,27-JAN-2025,OPTFUT,PE,75800,0.5,
MCX,432195,1,100,GOLD,GOLD27JAN25P75900,27-JAN-2025,OPTFUT,PE,75900,0.5,
MCX,432196,1,100,GOLD,GOLD27JAN25P76000,27-JAN-2025,OPTFUT,PE,76000,0.5,
MCX,432197,1,100,GOLD,GOLD27JAN25P76100,27-JAN-2025,OPTFUT,PE,76100,0.5,
MCX,432198,1,100,GOLD,GOLD27JAN25P76200,27-JAN-2025,OPTFUT,PE,76200,0.5,
MCX,432199,1,100,GOLD,GOLD27JAN25P76300,27-JAN-2025,OPTFUT,PE,76300,0.5,
MCX,432200,1,100,GOLD,GOLD26MAR25P75400,26-MAR-2025,OPTFUT,PE,75400,0.5,
MCX,432201,1,100,GOLD,GOLD26MAR25P75500,26-MAR-2025,OPTFUT,PE,75500,0.5,
MCX,432202,1,100,GOLD,GOLD26MAR25P75600,26-MAR-2025,OPTFUT,PE,75600,0.5,
MCX,432203,1,100,GOLD,GOLD26MAR25P75700,26-MAR-2025,OPTFUT,PE,75700,0.5,
MCX,432204,1,100,GOLD,GOLD26MAR25P75800,26-MAR-2025,OPTFUT,PE,75800,0.5,
MCX,432205,1,100,GOLD,GOLD26MAR25P75900,26-MAR-2025,OPTFUT,PE,75900,0.5,
MCX,432206,1,100,GOLD,GOLD26MAR25P76000,26-MAR-2025,OPTFUT,PE,76000,0.5,
MCX,432207,1,100,GOLD,GOLD26MAR25P76100,26-MAR-2025,OPTFUT,PE,76100,0.5,
MCX,432208,1,100,GOLD,GOLD26MAR25P76200,26-MAR-2025,OPTFUT,PE,76200,0.5,
MCX,432209,1,100,GOLD,GOLD26MAR25P76300,26-MAR-2025,OPTFUT,PE,76300,0.5,
MCX,432210,1,100,GOLD,GOLD26MAR25P76400,26-MAR-2025,OPTFUT,PE,76400,0.5,
MCX,432211,1,100,GOLD,GOLD26MAR25P76500,26-MAR-2025,OPTFUT,PE,76500,0.5,
MCX,432409,1,100,GOLD,GOLD26MAR25C70200,26-MAR-2025,OPTFUT,CE,70200,0.5,
MCX,432410,1,100,GOLD,GOLD26MAR25C70100,26-MAR-2025,OPTFUT,CE,70100,0.5,
MCX,432411,1,100,GOLD,GOLD26MAR25P70200,26-MAR-2025,OPTFUT,PE,70200,0.5,
MCX,432412,1,100,GOLD,GOLD26MAR25P70100,26-MAR-2025,OPTFUT,PE,70100,0.5,
MCX,432433,1,100,GOLD,GOLD26MAR25C70000,26-MAR-2025,OPTFUT,CE,70000,0.5,
MCX,432434,1,100,GOLD,GOLD26MAR25C69900,26-MAR-2025,OPTFUT,CE,69900,0.5,
MCX,432435,1,100,GOLD,GOLD26MAR25C69800,26-MAR-2025,OPTFUT,CE,69800,0.5,
MCX,432436,1,100,GOLD,GOLD26MAR25C69700,26-MAR-2025,OPTFUT,CE,69700,0.5,
MCX,432437,1,100,GOLD,GOLD26MAR25C69600,26-MAR-2025,OPTFUT,CE,69600,0.5,
MCX,432438,1,100,GOLD,GOLD26MAR25C69500,26-MAR-2025,OPTFUT,CE,69500,0.5,
MCX,432439,1,100,GOLD,GOLD26MAR25C69400,26-MAR-2025,OPTFUT,CE,69400,0.5,
MCX,432440,1,100,GOLD,GOLD26MAR25C69300,26-MAR-2025,OPTFUT,CE,69300,0.5,
MCX,432441,1,100,GOLD,GOLD26MAR25C69200,26-MAR-2025,OPTFUT,CE,69200,0.5,
MCX,428308,5,1,STEELREBAR,STEELREBAR28JUN24,28-JUN-2024,FUTCOM,XX,0,10,
MCX,429108,5,1,STEELREBAR,STEELREBAR31JUL24,31-JUL-2024,FUTCOM,XX,0,10,
MCX,430395,5,1,STEELREBAR,STEELREBAR30AUG24,30-AUG-2024,FUTCOM,XX,0,10,
MCX,432987,5,1,STEELREBAR,STEELREBAR30SEP24,30-SEP-2024,FUTCOM,XX,0,10,
MCX,435354,5,1,STEELREBAR,STEELREBAR31OCT24,31-OCT-2024,FUTCOM,XX,0,10,
MCX,428312,1,1000,LEADMINI,LEADMINI28JUN24,28-JUN-2024,FUTCOM,XX,0,0.05,
MCX,429105,1,1000,LEADMINI,LEADMINI31JUL24,31-JUL-2024,FUTCOM,XX,0,0.05,
MCX,430392,1,1000,LEADMINI,LEADMINI30AUG24,30-AUG-2024,FUTCOM,XX,0,0.05,
MCX,432984,1,1000,LEADMINI,LEADMINI30SEP24,30-SEP-2024,FUTCOM,XX,0,0.05,
MCX,435350,1,1000,LEADMINI,LEADMINI31OCT24,31-OCT-2024,FUTCOM,XX,0,0.05,
MCX,428009,10,1,CRUDEOILM,CRUDEOILM19JUL24,19-JUL-2024,FUTCOM,XX,0,1,
MCX,428870,10,1,CRUDEOILM,CRUDEOILM19AUG24,19-AUG-2024,FUTCOM,XX,0,1,
MCX,430107,10,1,CRUDEOILM,CRUDEOILM19SEP24,19-SEP-2024,FUTCOM,XX,0,1,
MCX,432294,10,1,CRUDEOILM,CRUDEOILM21OCT24,21-OCT-2024,FUTCOM,XX,0,1,
MCX,434272,10,1,CRUDEOILM,CRUDEOILM19NOV24,19-NOV-2024,FUTCOM,XX,0,1,
MCX,435824,10,1,CRUDEOILM,CRUDEOILM18DEC24,18-DEC-2024,FUTCOM,XX,0,1,
MCX,428316,1,1000,ZINCMINI,ZINCMINI28JUN24,28-JUN-2024,FUTCOM,XX,0,0.05,
MCX,429106,1,1000,ZINCMINI,ZINCMINI31JUL24,31-JUL-2024,FUTCOM,XX,0,0.05,
MCX,430396,1,1000,ZINCMINI,ZINCMINI30AUG24,30-AUG-2024,FUTCOM,XX,0,0.05,
MCX,432989,1,1000,ZINCMINI,ZINCMINI30SEP24,30-SEP-2024,FUTCOM,XX,0,0.05,
MCX,435352,1,1000,ZINCMINI,ZINCMINI31OCT24,31-OCT-2024,FUTCOM,XX,0,0.05,
MCX,428309,1,1000,ALUMINI,ALUMINI28JUN24,28-JUN-2024,FUTCOM,XX,0,0.05,
MCX,429100,1,1000,ALUMINI,ALUMINI31JUL24,31-JUL-2024,FUTCOM,XX,0,0.05,
MCX,430389,1,1000,ALUMINI,ALUMINI30AUG24,30-AUG-2024,FUTCOM,XX,0,0.05,
MCX,432993,1,1000,ALUMINI,ALUMINI30SEP24,30-SEP-2024,FUTCOM,XX,0,0.05,
MCX,435347,1,1000,ALUMINI,ALUMINI31OCT24,31-OCT-2024,FUTCOM,XX,0,0.05,
MCX,430525,48,1,COTTONCNDY,COTTONCNDY31JUL24,31-JUL-2024,FUTCOM,XX,0,10,
MCX,432127,48,1,COTTONCNDY,COTTONCNDY30SEP24,30-SEP-2024,FUTCOM,XX,0,10,
MCX,435689,12,1,COTTONCNDY,COTTONCNDY29NOV24,29-NOV-2024,FUTCOM,XX,0,10,
MCX,435690,12,1,COTTONCNDY,COTTONCNDY31JAN25,31-JAN-2025,FUTCOM,XX,0,10,
MCX,431787,50,1,MCXMETLDEX,MCXMETLDEX22JUL24,22-JUL-2024,FUTIDX,XX,0,1,
MCX,433323,50,1,MCXMETLDEX,MCXMETLDEX21AUG24,21-AUG-2024,FUTIDX,XX,0,1,
MCX,435698,50,1,MCXMETLDEX,MCXMETLDEX19SEP24,19-SEP-2024,FUTIDX,XX,0,1,
MCX,432292,50,1,MCXBULLDEX,MCXBULLDEX25JUL24,25-JUL-2024,FUTIDX,XX,0,1,
MCX,433828,50,1,MCXBULLDEX,MCXBULLDEX27AUG24,27-AUG-2024,FUTIDX,XX,0,1,
MCX,436037,50,1,MCXBULLDEX,MCXBULLDEX24SEP24,24-SEP-2024,FUTIDX,XX,0,1,
MCX,428650,1250,1,NATURALGAS,NATURALGAS26JUL24,26-JUL-2024,FUTCOM,XX,0,0.1,
